id,group,pred_score,is_recid,groundTruthLabel,c_charge_degree,priors_count
3255,0,2,1,0,M,4
3259,0,10,1,1,F,15
3260,0,6,1,1,F,21
3261,0,1,0,0,F,1
3265,0,1,0,0,F,0
3267,1,2,0,0,M,0
3268,1,7,1,1,M,5
3270,2,10,1,1,F,1
3272,1,10,1,1,F,26
3273,2,9,1,1,F,1
3274,2,6,0,0,F,0
3278,1,10,1,1,F,4
3280,1,5,1,1,F,3
3281,1,4,1,1,F,3
3283,0,1,0,0,M,0
3284,1,9,1,1,F,11
3285,0,5,1,1,F,5
3286,1,1,1,1,M,4
3288,1,4,1,1,F,18
3289,1,6,0,0,F,15
3290,1,4,0,0,F,0
3291,1,2,1,1,M,8
3292,1,4,0,0,F,3
3293,1,3,0,0,F,0
3294,2,5,1,1,M,0
3295,1,1,0,0,M,0
3298,1,5,0,0,M,6
3299,1,2,1,1,F,3
3301,1,2,0,0,M,0
3302,1,5,1,1,F,2
3304,1,2,0,0,F,3
3306,1,3,0,0,M,1
3309,1,5,1,1,F,5
3310,1,3,0,0,M,1
3312,0,1,0,0,M,1
3314,1,4,0,0,F,2
3315,0,1,0,0,M,0
3316,1,8,1,1,M,4
3318,0,6,0,0,F,9
3319,1,2,0,0,F,0
3320,2,4,0,0,F,0
3322,2,4,1,1,F,0
3323,1,8,1,1,M,4
3324,0,1,0,0,M,0
3325,0,1,0,0,M,0
3326,1,10,0,0,F,4
3329,1,4,1,1,M,0
3331,1,10,1,1,F,3
3332,0,1,0,0,F,1
3333,1,1,1,1,F,3
3335,1,3,1,1,M,0
3337,1,8,1,1,F,14
3338,2,6,0,0,M,0
3339,0,1,0,0,F,0
3340,1,7,1,1,M,37
3341,2,6,0,0,F,2
3342,1,1,1,1,M,0
3344,1,7,1,1,F,2
3345,1,3,0,0,F,2
3347,1,3,1,1,F,7
3349,1,3,1,1,M,0
3350,1,1,0,0,F,1
3351,1,4,1,1,F,3
3354,1,2,1,1,F,1
3357,1,4,0,0,F,0
3358,1,1,0,0,F,1
3359,1,9,1,1,F,15
3360,0,7,1,1,F,6
3361,1,6,0,0,F,1
3362,2,9,1,1,F,17
3363,1,1,1,1,F,0
3369,2,9,1,1,F,1
3370,1,2,1,1,F,1
3371,2,3,0,0,F,0
3375,0,7,1,1,F,9
3376,1,1,0,0,F,0
3377,1,1,0,0,F,0
3380,0,4,0,0,F,1
3381,1,2,1,1,M,1
3383,0,5,1,1,F,10
3384,2,8,0,0,F,1
3385,0,9,0,0,M,7
3386,1,5,1,1,F,6
3387,0,1,1,1,M,1
3390,0,1,0,0,M,0
3391,1,8,1,1,M,9
3392,0,1,0,0,M,0
3393,1,6,1,1,F,10
3394,2,8,1,1,F,3
3395,1,1,1,1,F,0
3396,0,5,0,0,M,0
3397,0,7,0,0,M,1
3398,2,10,1,1,F,3
3399,1,10,0,0,F,13
3401,0,1,1,1,M,3
3403,1,4,1,1,F,5
3404,0,1,0,0,F,2
3406,2,8,1,1,M,0
3407,0,1,0,0,M,1
3408,2,3,1,1,F,0
3409,2,6,0,0,M,0
3410,0,3,0,0,F,1
3411,1,2,0,0,F,0
3412,1,2,0,0,M,0
3413,1,4,1,1,F,0
3415,1,5,1,1,F,2
3417,1,3,0,0,F,3
3418,1,2,1,1,M,3
3419,1,5,1,1,F,7
3420,1,2,0,0,F,1
3422,1,5,1,1,F,0
3423,1,2,0,0,F,2
3425,2,10,1,1,F,6
3426,1,10,1,1,F,21
3427,1,1,0,0,M,0
3429,2,6,1,1,F,0
3431,1,2,0,0,M,0
3434,1,10,1,1,F,25
3437,2,6,0,0,F,0
3438,1,6,1,1,M,0
3439,1,1,0,0,F,0
3441,0,7,1,1,F,0
3444,1,2,1,1,F,0
3445,1,3,0,0,M,1
3448,1,7,1,1,F,12
3452,1,1,0,0,F,3
3453,0,3,1,1,F,15
3454,1,3,1,1,F,9
3455,1,3,0,0,F,1
3456,2,8,1,0,M,1
3457,0,1,0,0,F,1
3458,1,2,0,0,M,1
3460,2,6,1,1,F,3
3462,1,1,1,1,M,1
3463,1,3,0,0,F,1
3464,2,5,1,1,F,1
3465,0,1,0,0,F,2
3468,1,10,1,1,F,3
3470,2,2,1,1,F,1
3475,1,5,0,0,F,5
3476,1,8,1,1,M,6
3480,0,2,0,0,M,1
3481,1,4,1,1,M,2
3483,1,1,0,0,M,0
3484,0,7,1,1,F,22
3485,1,2,1,1,F,4
3487,0,6,0,0,F,7
3488,1,1,0,0,F,2
3489,2,9,0,0,F,1
3491,1,2,0,0,M,0
3492,2,7,0,0,F,3
3493,1,2,0,0,F,2
3498,1,4,1,1,F,7
3499,1,10,1,1,F,14
3500,1,6,0,0,M,2
3501,2,10,1,1,F,6
3502,1,1,1,1,F,1
3504,1,4,0,0,M,2
3507,0,1,0,0,F,0
3508,2,5,0,0,F,0
3511,2,3,0,0,F,0
3512,1,7,1,1,F,5
3515,1,1,0,0,M,4
3516,1,3,1,1,F,1
3517,0,1,1,1,F,1
3521,2,10,1,1,F,1
3523,0,1,0,0,F,1
3528,2,3,0,0,F,0
3529,1,1,0,0,F,0
3531,1,3,0,0,F,2
3533,1,10,1,1,F,8
3535,1,2,0,0,F,2
3536,1,2,1,1,F,0
3538,2,2,0,0,F,1
3539,1,5,0,0,F,3
3540,2,2,1,0,F,0
3541,0,1,0,0,M,4
3542,2,6,1,1,F,0
3543,1,1,1,1,F,4
3544,2,2,1,1,F,1
3546,2,2,0,0,F,0
3547,0,4,0,0,F,3
3550,1,7,1,1,F,7
3551,2,6,1,1,F,1
3552,1,3,0,0,M,0
3554,0,1,0,0,F,3
3556,1,1,0,0,F,0
3562,0,1,0,0,F,0
3563,0,7,1,1,F,17
3564,1,7,1,1,F,8
3566,2,9,0,0,F,1
3570,1,1,1,1,M,0
3571,1,8,1,1,M,1
3573,1,1,0,0,F,1
3574,2,3,1,1,F,2
3576,0,2,0,0,F,4
3577,1,3,0,0,F,4
3582,1,3,1,1,M,0
3584,1,5,0,0,M,0
3585,0,1,1,1,M,1
3591,1,3,0,0,F,2
3593,0,4,0,0,F,1
3594,0,4,1,1,M,1
3596,0,1,0,0,F,0
3597,2,5,1,1,M,3
3598,1,1,0,0,F,1
3600,1,2,0,0,F,1
3601,1,7,1,1,M,10
3602,1,8,1,1,M,10
3603,1,6,1,1,F,6
3605,1,1,0,0,F,0
3607,0,3,1,1,M,3
3611,0,6,0,0,F,10
3614,1,9,1,1,F,1
3616,0,7,1,1,F,10
3617,1,1,0,0,M,4
3618,1,8,1,1,F,10
3620,0,1,0,0,M,0
3622,1,10,1,0,M,3
3624,2,7,1,1,F,1
3626,0,7,0,0,F,0
3627,1,7,0,0,M,16
3628,2,6,1,1,F,4
3629,2,7,1,1,F,0
3630,0,1,0,0,F,0
3631,1,1,0,0,M,0
3634,1,3,0,0,F,0
3636,0,6,0,0,F,7
3639,1,2,0,0,M,0
3641,1,6,0,0,M,0
3642,1,4,1,1,F,3
3643,2,6,1,1,F,1
3645,1,1,0,0,M,0
3646,1,7,1,1,F,11
3647,2,3,0,0,F,0
3648,0,6,1,1,F,10
3649,1,8,1,1,F,4
3652,1,4,1,1,F,1
3653,1,2,0,0,F,0
3655,0,4,0,0,F,1
3656,2,9,0,0,M,0
3657,1,4,0,0,M,0
3658,0,1,0,0,M,0
3660,0,3,0,0,F,2
3661,0,6,1,1,F,16
3662,1,7,0,0,F,4
3663,1,6,1,0,F,8
3666,1,2,0,0,M,0
3667,1,5,0,0,M,1
3668,1,5,0,0,M,4
3671,1,1,0,0,M,0
3673,1,1,0,0,F,0
3674,1,2,0,0,F,0
3675,1,6,1,1,F,9
3676,0,5,0,0,F,1
3678,1,2,0,0,F,1
3679,0,3,1,1,M,0
3681,0,9,0,0,F,8
3684,1,7,1,1,F,5
3685,1,9,1,1,M,1
3687,0,1,1,1,F,13
3691,2,9,1,1,M,0
3692,1,2,1,1,F,8
3693,2,2,0,0,M,0
3696,2,9,1,0,F,1
3697,0,1,0,0,M,0
3698,0,1,0,0,F,0
3699,1,2,0,0,F,1
3700,2,4,1,1,F,1
3702,0,8,1,1,F,5
3703,0,1,0,0,M,0
3704,1,1,0,0,F,0
3705,0,1,0,0,M,2
3706,1,1,0,0,F,1
3709,1,1,0,0,F,0
3710,2,7,1,1,F,1
3711,1,2,1,1,F,0
3712,0,1,0,0,F,2
3713,1,6,1,1,F,1
3714,0,1,0,0,M,1
3716,0,7,0,0,F,4
3719,2,9,0,0,F,2
3720,0,9,1,1,F,33
3721,0,1,0,0,F,1
3722,2,7,1,1,M,1
3724,1,1,0,0,M,1
3725,2,8,1,1,F,4
3726,1,1,0,0,F,0
3728,0,1,0,0,M,0
3729,1,1,0,0,F,0
3730,2,1,1,1,F,0
3732,1,1,0,0,M,1
3736,1,2,0,0,F,4
3737,1,2,0,0,F,0
3738,1,9,0,0,F,14
3739,0,1,0,0,M,1
3741,1,5,0,0,F,15
3743,2,4,0,0,F,1
3744,0,1,0,0,M,1
3745,1,6,1,1,F,2
3747,1,6,0,0,M,1
3749,1,8,1,1,F,1
3751,1,10,1,1,M,18
3754,2,6,1,1,F,1
3757,1,2,1,1,F,1
3758,0,2,0,0,M,3
3759,1,8,0,0,F,14
3761,1,5,1,1,F,7
3763,1,9,1,1,F,20
3765,1,9,1,1,F,0
3766,2,2,1,1,M,0
3768,1,1,0,0,M,1
3769,0,1,0,0,M,0
3771,1,9,1,1,F,5
3772,2,5,1,1,F,3
3773,2,7,0,0,M,0
3774,0,1,0,0,M,0
3776,1,1,0,0,M,0
3778,1,2,1,1,M,1
3779,1,5,0,0,M,1
3780,2,3,0,0,M,2
3782,1,10,1,1,F,16
3783,1,1,0,0,F,0
3785,2,3,1,0,M,1
3787,1,7,1,1,F,1
3788,1,4,0,0,F,0
3789,1,1,0,0,F,0
3790,1,3,0,0,F,1
3793,1,4,1,1,F,1
3794,0,7,1,1,F,0
3797,1,6,1,0,F,7
3799,1,2,0,0,M,0
3800,1,7,1,1,F,8
3801,0,1,0,0,M,0
3802,0,1,1,1,M,0
3804,1,1,0,0,M,1
3805,1,2,1,1,F,0
3807,1,5,1,1,M,1
3809,1,4,1,1,M,9
3811,0,2,1,1,F,2
3812,1,5,1,1,F,1
3814,1,4,0,0,F,2
3816,2,10,1,1,M,5
3817,2,8,1,1,M,4
3818,2,4,0,0,M,1
3820,1,1,0,0,M,3
3821,0,3,0,0,F,2
3824,1,5,1,1,M,2
3830,1,2,0,0,M,0
3831,2,8,1,1,F,0
3834,0,6,0,0,F,1
3835,0,1,0,0,M,0
3836,0,3,0,0,F,0
3838,0,1,0,0,M,1
3839,0,3,1,1,M,3
3840,1,10,0,0,F,5
3841,0,2,0,0,F,1
3842,1,1,0,0,F,2
3843,0,1,1,1,M,2
3847,2,7,1,1,F,2
3848,1,8,1,1,F,5
3853,1,5,0,0,M,4
3854,2,3,1,1,F,1
3855,0,1,0,0,M,3
3856,1,3,0,0,F,7
3857,1,2,0,0,F,0
3858,1,6,1,1,F,3
3859,1,3,1,1,F,2
3860,0,1,0,0,M,0
3862,1,1,0,0,M,0
3863,1,2,0,0,M,0
3864,0,1,0,0,M,0
3865,2,10,0,0,M,0
3867,0,5,0,0,M,22
3869,1,4,0,0,M,0
3870,1,10,1,1,F,9
3872,2,4,0,0,F,1
3879,1,2,0,0,M,0
3880,0,6,1,1,F,0
3881,1,5,1,1,F,10
3882,2,3,0,0,F,0
3884,0,3,1,1,F,0
3885,0,1,1,1,M,2
3888,0,2,0,0,F,5
3890,1,3,0,0,F,11
3891,2,8,1,1,F,0
3896,2,7,1,1,M,6
3897,1,3,1,1,F,0
3899,1,8,1,1,F,11
3902,1,4,0,0,M,5
3904,0,2,0,0,M,0
3906,1,8,1,1,F,13
3907,0,1,0,0,F,0
3909,1,8,1,1,F,13
3910,1,5,1,1,M,5
3911,0,6,0,0,F,8
3912,1,2,0,0,M,4
3917,2,3,1,0,F,0
3918,1,1,1,1,F,8
3919,0,5,1,1,F,3
3920,1,5,0,0,M,0
3924,1,6,1,0,F,13
3925,2,3,1,1,F,0
3929,2,4,1,1,F,0
3930,0,2,0,0,M,2
3933,1,9,1,1,F,5
3934,0,5,1,0,F,7
3935,2,6,0,0,F,0
3936,1,10,1,1,M,6
3938,1,6,0,0,F,3
3939,1,10,1,1,F,3
3941,1,3,0,0,M,0
3942,1,1,1,1,F,1
3944,1,1,1,1,M,1
3946,1,2,1,1,F,1
3947,1,1,0,0,F,1
3948,2,5,0,0,F,1
3950,1,9,1,1,F,3
3952,1,4,0,0,M,0
3958,1,1,0,0,F,0
3960,1,2,0,0,F,0
3961,1,1,0,0,F,0
3963,0,1,0,0,F,1
3965,0,1,0,0,M,0
3966,0,8,1,1,F,14
3969,2,10,1,1,F,1
3972,1,7,0,0,M,6
3973,0,1,1,1,F,2
3974,1,3,0,0,F,7
3975,1,2,0,0,M,1
3976,0,7,1,1,F,7
3977,0,1,0,0,M,0
3978,2,3,0,0,F,1
3979,1,3,0,0,M,0
3980,1,7,1,1,M,0
3981,1,5,1,1,M,4
3982,1,1,0,0,F,0
3985,1,6,1,1,F,17
3987,1,5,1,1,F,2
3988,1,3,1,1,M,0
3989,0,2,1,1,F,2
3991,1,2,0,0,M,0
3992,1,5,1,1,F,8
3994,1,5,0,0,M,0
3995,2,3,1,1,F,1
3997,1,7,1,1,F,0
3998,0,1,1,1,F,2
3999,1,1,0,0,F,1
4000,1,9,1,1,M,12
4001,1,5,1,1,F,0
4002,1,5,0,0,M,0
4003,1,2,0,0,M,0
4004,1,3,0,0,F,1
4005,1,2,0,0,M,4
4006,0,1,0,0,F,1
4010,2,6,0,0,F,0
4011,1,6,0,0,F,0
4012,2,7,0,0,F,1
4013,1,9,1,1,M,7
4014,1,8,1,1,F,11
4018,0,1,0,0,M,0
4020,1,2,1,1,F,2
4021,1,1,0,0,F,1
4022,2,7,0,0,F,2
4023,1,1,0,0,M,0
4026,1,2,1,1,F,7
4028,1,4,0,0,M,0
4029,1,2,1,1,M,0
4031,0,1,0,0,M,0
4032,1,4,0,0,M,2
4033,1,8,0,0,F,0
4036,1,5,0,0,F,3
4037,2,8,1,1,M,3
4038,0,6,1,1,F,19
4039,1,4,0,0,M,1
4041,1,7,0,0,F,1
4045,0,3,1,1,F,1
4047,2,6,0,0,M,1
4048,1,8,1,1,F,3
4049,2,6,1,1,F,4
4052,1,5,0,0,F,6
4054,2,3,0,0,F,0
4058,0,1,0,0,M,1
4059,1,5,1,1,F,2
4060,1,2,1,0,M,3
4061,0,1,0,0,M,0
4062,1,2,1,0,F,0
4063,1,4,1,1,F,4
4064,1,4,0,0,F,2
4065,2,4,1,1,F,3
4067,1,4,1,1,M,3
4068,0,1,0,0,M,0
4069,2,4,1,1,F,3
4070,1,1,0,0,M,2
4072,1,1,0,0,F,0
4073,1,2,0,0,M,0
4075,1,5,0,0,F,13
4076,1,6,0,0,F,6
4078,0,1,1,1,M,0
4080,2,5,0,0,F,0
4081,1,3,0,0,F,1
4082,2,5,1,1,F,0
4083,2,8,0,0,M,2
4084,1,9,0,0,F,10
4085,0,3,0,0,F,1
4086,1,10,1,1,M,13
4088,1,3,0,0,F,0
4099,2,4,0,0,M,1
4100,2,8,1,1,M,3
4101,1,10,1,1,M,8
4102,2,9,0,0,F,2
4104,0,1,1,1,F,0
4105,1,9,1,1,F,7
4106,1,6,1,1,F,6
4108,1,9,1,1,F,25
4111,0,8,0,0,M,9
4112,2,3,0,0,F,1
4117,0,1,0,0,M,1
4119,0,6,1,1,F,7
4120,1,1,0,0,M,2
4121,1,2,0,0,F,0
4122,1,6,0,0,F,0
4125,1,5,0,0,F,3
4126,1,2,1,1,F,0
4127,2,8,1,1,M,0
4128,2,4,1,1,M,0
4130,0,1,0,0,F,0
4134,0,6,1,1,M,8
4135,1,3,1,1,F,5
4136,1,5,0,0,F,0
4137,2,8,1,1,M,3
4139,1,8,1,1,M,14
4140,1,1,0,0,M,1
4141,1,6,0,0,F,5
4143,0,1,0,0,F,0
4144,2,9,0,0,F,0
4152,1,2,0,0,M,1
4154,0,1,0,0,M,1
4157,2,4,1,1,F,0
4159,1,2,1,1,F,1
4160,1,5,1,1,M,1
4161,0,1,1,1,M,0
4162,1,10,1,1,F,13
4163,1,4,1,1,M,0
4164,1,4,1,0,F,4
4165,2,7,0,0,F,0
4168,0,4,0,0,F,10
4169,1,3,1,0,M,2
4170,1,9,1,1,F,7
4171,2,7,0,0,F,0
4178,1,3,0,0,F,0
4179,2,3,1,1,F,0
4180,1,9,1,1,F,20
4182,1,5,0,0,F,0
4183,0,1,0,0,F,0
4185,2,6,1,1,M,0
4186,0,1,0,0,F,0
4187,1,1,1,1,F,1
4189,1,10,1,1,M,9
4190,1,6,1,1,F,9
4191,1,4,0,0,F,2
4192,1,8,1,1,M,3
4193,1,1,0,0,M,0
4195,1,6,1,1,M,0
4196,1,3,0,0,F,0
4198,1,9,1,1,F,22
4199,2,4,0,0,F,2
4202,1,6,1,1,M,8
4203,1,4,0,0,F,2
4204,1,3,0,0,F,7
4205,1,4,1,1,F,0
4207,1,10,1,1,F,10
4211,0,1,0,0,F,0
4212,2,4,1,1,M,0
4217,1,5,1,1,F,2
4219,1,1,0,0,F,0
4220,2,6,1,1,F,1
4223,1,9,1,1,F,9
4225,1,9,1,1,F,16
4226,1,4,1,1,F,3
4227,1,1,1,1,M,0
4228,1,8,1,1,F,4
4229,2,8,1,1,F,2
4230,1,10,0,0,F,0
4232,1,5,1,1,M,5
4233,1,1,0,0,M,2
4235,0,9,1,1,F,9
4236,1,2,1,1,F,7
4239,1,3,0,0,F,0
4240,2,2,1,1,F,0
4245,1,3,0,0,M,0
4247,1,6,0,0,M,3
4250,1,3,0,0,F,0
4252,0,1,0,0,M,2
4254,0,6,0,0,M,12
4255,1,5,0,0,F,0
4256,1,9,1,1,F,0
4258,1,2,0,0,M,0
4260,1,5,0,0,M,5
4262,1,4,1,1,F,1
4265,0,8,0,0,F,9
4267,0,1,1,1,M,0
4269,1,9,1,1,F,12
4270,2,4,0,0,F,0
4274,1,8,1,1,F,4
4276,2,4,1,1,F,0
4280,1,9,0,0,M,1
4281,1,4,0,0,M,4
4282,2,3,0,0,M,0
4284,0,1,1,1,M,4
4288,0,1,0,0,F,2
4290,1,1,0,0,M,1
4292,2,5,0,0,F,0
4293,2,10,1,1,F,2
4296,1,2,0,0,F,5
4297,2,9,1,1,F,0
4298,0,1,0,0,M,2
4299,0,9,0,0,F,14
4300,0,1,0,0,F,1
4301,1,3,0,0,F,2
4303,1,8,0,0,F,5
4305,1,1,0,0,M,0
4306,2,10,1,1,F,3
4307,2,8,1,0,F,1
4310,2,5,1,1,F,1
4311,1,8,1,1,M,6
4314,1,7,1,1,M,14
4315,0,4,1,1,M,6
4316,0,9,1,1,F,7
4317,1,6,0,0,M,1
4319,0,4,0,0,F,2
4320,1,9,0,0,F,22
4322,1,7,0,0,F,7
4323,2,3,1,1,M,1
4324,2,5,0,0,F,0
4328,2,8,1,1,F,0
4329,1,10,0,0,M,4
4330,1,6,1,1,M,1
4331,0,8,1,1,M,24
4333,1,1,1,1,M,4
4335,1,9,0,0,F,0
4336,2,4,0,0,F,1
4337,1,1,0,0,F,0
4338,0,2,0,0,F,5
4339,1,10,1,1,F,19
4340,1,2,1,1,F,2
4341,1,7,1,1,F,8
4342,2,8,1,1,F,2
4346,0,2,1,1,F,1
4348,2,6,1,1,F,0
4353,1,1,1,1,M,5
4356,2,2,0,0,F,0
4357,1,7,1,1,M,1
4358,0,1,0,0,F,0
4360,0,1,0,0,M,0
4362,1,1,1,1,F,4
4365,1,5,0,0,F,1
4367,1,6,1,1,M,3
4368,2,4,1,1,F,1
4370,1,9,0,0,F,2
4371,0,1,0,0,M,0
4372,2,5,1,1,M,1
4376,2,5,0,0,M,0
4377,2,8,1,1,F,3
4378,1,4,1,1,M,9
4381,0,1,0,0,M,1
4383,0,7,1,1,M,18
4384,2,9,1,1,F,1
4385,1,3,1,1,M,3
4387,1,9,1,1,F,6
4388,1,3,1,1,F,1
4389,1,6,0,0,F,1
4390,0,1,0,0,F,0
4391,1,2,0,0,M,3
4394,2,5,0,0,M,0
4396,0,2,1,1,M,18
4397,1,4,1,1,F,2
4398,2,9,1,1,M,2
4400,0,1,0,0,M,0
4401,1,2,0,0,F,0
4402,1,1,0,0,M,0
4403,1,7,0,0,F,6
4406,2,10,0,0,F,0
4407,0,1,1,1,M,0
4408,1,1,0,0,F,3
4411,0,3,0,0,F,1
4414,1,2,0,0,M,0
4415,0,1,1,1,M,1
4416,0,2,0,0,F,3
4418,0,4,0,0,F,3
4419,2,3,1,0,F,0
4421,0,2,1,1,F,10
4422,1,9,0,0,F,0
4425,1,1,0,0,M,1
4426,1,2,0,0,M,0
4428,1,9,0,0,M,1
4430,1,3,1,1,M,2
4431,0,1,1,1,M,1
4432,2,7,0,0,M,0
4433,1,2,0,0,M,1
4434,1,7,1,1,M,9
4435,0,1,0,0,F,0
4436,2,10,1,1,F,4
4437,0,1,0,0,M,1
4438,0,1,0,0,M,0
4439,2,5,0,0,M,2
4441,0,2,0,0,M,1
4442,2,9,0,0,F,6
4443,1,5,0,0,F,0
4444,1,10,0,0,F,2
4445,2,5,0,0,F,1
4447,2,3,1,1,F,2
4448,1,4,0,0,F,0
4450,2,3,0,0,F,0
4451,0,1,0,0,M,1
4452,1,9,1,1,F,6
4453,1,9,1,1,F,7
4455,1,1,1,1,M,1
4457,1,4,1,1,F,5
4461,0,1,0,0,F,8
4463,0,2,1,1,F,7
4464,1,2,0,0,M,3
4466,1,7,1,1,F,1
4468,0,1,0,0,F,4
4469,0,1,0,0,M,0
4471,1,1,0,0,F,0
4473,1,1,1,1,M,0
4475,1,2,0,0,M,0
4476,0,8,1,1,F,19
4478,0,8,0,0,F,24
4479,1,1,0,0,M,2
4480,1,9,1,1,F,9
4483,1,7,1,1,F,6
4485,2,3,1,1,F,3
4486,2,8,1,1,F,2
4488,2,6,1,1,F,3
4491,1,4,1,1,F,1
4492,2,4,0,0,F,0
4493,1,9,0,0,F,9
4494,0,1,0,0,F,0
4495,2,3,0,0,F,1
4496,2,3,0,0,F,0
4498,1,7,1,1,F,10
4500,1,8,0,0,F,5
4502,0,1,0,0,M,1
4503,1,2,1,1,M,1
4505,2,6,0,0,F,0
4506,1,10,0,0,F,8
4508,1,5,1,0,F,3
4509,2,7,1,1,F,0
4510,0,1,1,0,M,2
4511,0,1,0,0,F,1
4512,2,8,1,1,F,0
4513,2,4,1,1,F,1
4514,0,7,0,0,F,20
4516,0,1,1,1,M,1
4517,2,4,0,0,F,0
4518,2,3,1,1,F,5
4520,1,6,1,1,F,3
4521,1,5,0,0,F,0
4524,2,4,0,0,F,0
4525,1,5,1,1,F,0
4526,1,5,1,1,F,5
4527,1,1,0,0,M,0
4530,1,2,0,0,F,2
4533,2,6,1,1,F,3
4534,1,2,0,0,M,0
4536,1,1,0,0,F,1
4537,1,4,0,0,F,8
4541,1,2,0,0,F,3
4544,1,5,1,1,M,2
4546,1,1,1,1,F,0
4550,1,8,1,1,M,24
4553,1,3,1,0,M,2
4554,1,10,0,0,F,1
4556,1,4,0,0,M,3
4558,1,1,0,0,F,0
4560,1,1,0,0,M,1
4562,1,5,0,0,M,9
4563,1,5,1,1,F,0
4566,1,4,0,0,M,1
4567,0,2,0,0,M,0
4568,2,2,1,1,F,0
4574,1,8,1,1,F,9
4579,0,4,1,1,F,0
4580,1,10,1,1,F,5
4581,0,9,0,0,F,10
4582,0,8,0,0,M,7
4584,0,1,0,0,M,3
4587,1,7,1,1,M,0
4588,2,3,1,1,F,2
4590,1,2,1,1,M,3
4591,1,9,0,0,F,9
4592,2,10,1,1,M,0
4593,1,1,0,0,M,0
4595,1,7,1,1,F,5
4596,0,1,1,1,M,0
4598,1,10,1,0,F,5
4599,0,2,1,1,F,13
4603,1,3,1,0,F,2
4604,0,1,0,0,M,1
4605,1,1,1,1,M,3
4608,2,10,1,1,F,1
4609,0,1,0,0,M,0
4610,1,9,1,1,F,7
4611,1,1,0,0,M,0
4612,1,7,1,1,F,4
4615,2,6,0,0,M,2
4616,2,9,1,1,F,4
4617,1,2,1,1,M,0
4620,1,2,0,0,F,0
4622,1,3,0,0,F,1
4624,1,8,1,1,F,2
4626,2,5,0,0,F,1
4627,0,1,1,1,M,0
4628,1,9,0,0,F,1
4629,0,1,1,1,M,0
4631,1,10,1,1,F,7
4634,1,4,1,1,M,0
4636,2,6,1,1,F,1
4637,1,1,1,1,F,2
4639,1,4,1,1,F,10
4640,1,10,1,1,F,10
4641,1,4,0,0,M,1
4643,1,10,1,1,M,12
4645,0,1,0,0,M,0
4647,2,6,0,0,M,1
4648,1,1,0,0,F,1
4649,2,5,0,0,F,0
4651,1,8,0,0,F,0
4652,2,9,1,1,F,1
4657,1,2,1,1,M,2
4658,1,6,0,0,M,5
4659,0,1,0,0,M,0
4660,2,8,0,0,F,0
4661,1,2,0,0,M,8
4662,1,2,0,0,F,0
4663,0,6,1,1,F,5
4665,2,4,0,0,M,0
4667,1,5,1,1,F,5
4668,0,1,0,0,F,1
4670,1,3,0,0,M,0
4671,1,4,1,1,F,6
4672,0,8,1,1,F,20
4674,2,3,1,1,M,0
4675,0,6,1,1,F,7
4677,1,3,0,0,M,6
4678,0,3,0,0,F,6
4679,1,2,0,0,M,0
4680,1,2,0,0,F,0
4681,2,10,1,1,F,1
4682,1,2,0,0,M,1
4683,1,1,0,0,M,0
4684,1,10,1,1,M,0
4686,0,1,0,0,M,0
4688,1,2,0,0,M,1
4692,0,1,0,0,M,0
4694,1,4,0,0,M,2
4696,0,1,0,0,F,0
4697,2,3,0,0,M,0
4698,0,6,0,0,F,10
4701,1,10,0,0,F,17
4703,1,2,1,1,F,0
4704,1,3,1,1,F,2
4705,0,3,1,1,M,3
4706,0,2,1,1,F,0
4707,2,9,1,1,M,0
4710,1,4,1,1,F,9
4712,0,2,0,0,F,6
4715,1,8,1,1,F,12
4718,1,1,0,0,F,1
4719,1,1,0,0,M,0
4720,1,8,0,0,F,3
4721,2,5,1,1,F,2
4722,1,5,0,0,M,0
4724,0,1,1,1,M,1
4726,0,1,0,0,F,0
4730,2,2,1,1,F,1
4731,2,5,1,1,F,0
4732,2,5,1,0,F,0
4735,2,7,0,0,F,0
4737,0,4,0,0,F,3
4739,1,9,1,1,F,21
4743,1,7,1,0,F,5
4748,1,3,0,0,M,0
4749,0,1,0,0,F,1
4750,1,4,0,0,F,4
4753,1,1,0,0,M,0
4754,0,1,0,0,F,1
4757,1,2,1,1,F,1
4761,1,2,1,1,M,2
4763,2,3,0,0,F,1
4764,2,9,0,0,F,2
4765,0,1,0,0,F,3
4766,1,9,1,1,F,2
4767,1,2,0,0,F,3
4769,1,3,0,0,F,1
4772,2,10,0,0,F,0
4773,2,7,0,0,F,1
4774,0,1,0,0,M,0
4775,1,5,1,1,F,3
4776,1,2,1,1,F,3
4778,0,1,1,1,F,0
4780,2,6,0,0,F,2
4783,1,4,1,1,F,1
4784,1,8,0,0,F,15
4787,1,2,0,0,F,0
4789,1,7,1,1,F,10
4792,2,9,0,0,M,3
4793,1,3,1,1,M,6
4794,1,7,1,1,F,9
4795,0,8,0,0,F,2
4796,2,6,0,0,M,5
4797,1,4,0,0,F,9
4800,1,10,1,1,F,10
4801,1,1,0,0,F,5
4805,1,7,1,1,F,0
4808,0,8,1,1,F,23
4809,1,7,1,1,F,8
4811,0,2,0,0,F,3
4812,2,9,0,0,M,0
4815,1,6,0,0,F,2
4817,1,3,1,1,M,2
4820,0,8,1,1,F,13
4825,2,3,1,1,M,0
4826,1,3,1,1,F,8
4827,0,1,0,0,F,1
4828,1,6,0,0,F,2
4831,1,4,0,0,M,10
4833,1,5,0,0,F,2
