id,group,pred_score,is_recid,groundTruthLabel,c_charge_degree,priors_count
3255,1,2,1,0,M,4
3259,3,10,1,1,F,15
3260,1,6,1,1,F,21
3261,0,1,0,0,F,1
3265,0,1,0,0,F,0
3267,1,2,0,0,M,0
3268,0,7,1,1,M,5
3270,1,10,1,1,F,1
3272,1,10,1,1,F,26
3273,1,9,1,1,F,1
3274,1,6,0,0,F,0
3278,1,10,1,1,F,4
3280,1,5,1,1,F,3
3281,0,4,1,1,F,3
3283,0,1,0,0,M,0
3284,0,9,1,1,F,11
3285,1,5,1,1,F,5
3286,3,1,1,1,M,4
3288,1,4,1,1,F,18
3289,1,6,0,0,F,15
3290,1,4,0,0,F,0
3291,1,2,1,1,M,8
3292,2,4,0,0,F,3
3293,0,3,0,0,F,0
3294,3,5,1,1,M,0
3295,2,1,0,0,M,0
3298,0,5,0,0,M,6
3299,1,2,1,1,F,3
3301,1,2,0,0,M,0
3302,0,5,1,1,F,2
3304,1,2,0,0,F,3
3306,0,3,0,0,M,1
3309,0,5,1,1,F,5
3310,2,3,0,0,M,1
3312,0,1,0,0,M,1
3314,0,4,0,0,F,2
3315,0,1,0,0,M,0
3316,0,8,1,1,M,4
3318,0,6,0,0,F,9
3319,0,2,0,0,F,0
3320,0,4,0,0,F,0
3322,1,4,1,1,F,0
3323,1,8,1,1,M,4
3324,0,1,0,0,M,0
3325,2,1,0,0,M,0
3326,1,10,0,0,F,4
3329,0,4,1,1,M,0
3331,1,10,1,1,F,3
3332,1,1,0,0,F,1
3333,0,1,1,1,F,3
3335,2,3,1,1,M,0
3337,1,8,1,1,F,14
3338,1,6,0,0,M,0
3339,0,1,0,0,F,0
3340,1,7,1,1,M,37
3341,1,6,0,0,F,2
3342,1,1,1,1,M,0
3344,1,7,1,1,F,2
3345,0,3,0,0,F,2
3347,1,3,1,1,F,7
3349,1,3,1,1,M,0
3350,1,1,0,0,F,1
3351,1,4,1,1,F,3
3354,1,2,1,1,F,1
3357,1,4,0,0,F,0
3358,1,1,0,0,F,1
3359,1,9,1,1,F,15
3360,1,7,1,1,F,6
3361,1,6,0,0,F,1
3362,1,9,1,1,F,17
3363,2,1,1,1,F,0
3369,1,9,1,1,F,1
3370,2,2,1,1,F,1
3371,1,3,0,0,F,0
3375,2,7,1,1,F,9
3376,3,1,0,0,F,0
3377,0,1,0,0,F,0
3380,1,4,0,0,F,1
3381,1,2,1,1,M,1
3383,1,5,1,1,F,10
3384,0,8,0,0,F,1
3385,1,9,0,0,M,7
3386,0,5,1,1,F,6
3387,1,1,1,1,M,1
3390,0,1,0,0,M,0
3391,1,8,1,1,M,9
3392,0,1,0,0,M,0
3393,1,6,1,1,F,10
3394,0,8,1,1,F,3
3395,3,1,1,1,F,0
3396,1,5,0,0,M,0
3397,1,7,0,0,M,1
3398,1,10,1,1,F,3
3399,1,10,0,0,F,13
3401,1,1,1,1,M,3
3403,1,4,1,1,F,5
3404,1,1,0,0,F,2
3406,0,8,1,1,M,0
3407,0,1,0,0,M,1
3408,0,3,1,1,F,0
3409,1,6,0,0,M,0
3410,1,3,0,0,F,1
3411,0,2,0,0,F,0
3412,0,2,0,0,M,0
3413,0,4,1,1,F,0
3415,1,5,1,1,F,2
3417,0,3,0,0,F,3
3418,1,2,1,1,M,3
3419,1,5,1,1,F,7
3420,1,2,0,0,F,1
3422,0,5,1,1,F,0
3423,0,2,0,0,F,2
3425,2,10,1,1,F,6
3426,1,10,1,1,F,21
3427,0,1,0,0,M,0
3429,1,6,1,1,F,0
3431,1,2,0,0,M,0
3434,1,10,1,1,F,25
3437,0,6,0,0,F,0
3438,0,6,1,1,M,0
3439,0,1,0,0,F,0
3441,0,7,1,1,F,0
3444,0,2,1,1,F,0
3445,0,3,0,0,M,1
3448,1,7,1,1,F,12
3452,1,1,0,0,F,3
3453,1,3,1,1,F,15
3454,1,3,1,1,F,9
3455,1,3,0,0,F,1
3456,1,8,1,0,M,1
3457,1,1,0,0,F,1
3458,0,2,0,0,M,1
3460,1,6,1,1,F,3
3462,0,1,1,1,M,1
3463,0,3,0,0,F,1
3464,0,5,1,1,F,1
3465,3,1,0,0,F,2
3468,1,10,1,1,F,3
3470,1,2,1,1,F,1
3475,0,5,0,0,F,5
3476,1,8,1,1,M,6
3480,1,2,0,0,M,1
3481,1,4,1,1,M,2
3483,0,1,0,0,M,0
3484,1,7,1,1,F,22
3485,1,2,1,1,F,4
3487,0,6,0,0,F,7
3488,0,1,0,0,F,2
3489,1,9,0,0,F,1
3491,2,2,0,0,M,0
3492,1,7,0,0,F,3
3493,1,2,0,0,F,2
3498,1,4,1,1,F,7
3499,1,10,1,1,F,14
3500,0,6,0,0,M,2
3501,1,10,1,1,F,6
3502,2,1,1,1,F,1
3504,1,4,0,0,M,2
3507,2,1,0,0,F,0
3508,1,5,0,0,F,0
3511,0,3,0,0,F,0
3512,1,7,1,1,F,5
3515,0,1,0,0,M,4
3516,3,3,1,1,F,1
3517,2,1,1,1,F,1
3521,1,10,1,1,F,1
3523,0,1,0,0,F,1
3528,1,3,0,0,F,0
3529,2,1,0,0,F,0
3531,0,3,0,0,F,2
3533,0,10,1,1,F,8
3535,0,2,0,0,F,2
3536,0,2,1,1,F,0
3538,1,2,0,0,F,1
3539,1,5,0,0,F,3
3540,0,2,1,0,F,0
3541,1,1,0,0,M,4
3542,0,6,1,1,F,0
3543,0,1,1,1,F,4
3544,1,2,1,1,F,1
3546,2,2,0,0,F,0
3547,1,4,0,0,F,3
3550,1,7,1,1,F,7
3551,1,6,1,1,F,1
3552,0,3,0,0,M,0
3554,0,1,0,0,F,3
3556,2,1,0,0,F,0
3562,1,1,0,0,F,0
3563,1,7,1,1,F,17
3564,1,7,1,1,F,8
3566,0,9,0,0,F,1
3570,0,1,1,1,M,0
3571,0,8,1,1,M,1
3573,1,1,0,0,F,1
3574,1,3,1,1,F,2
3576,0,2,0,0,F,4
3577,1,3,0,0,F,4
3582,2,3,1,1,M,0
3584,0,5,0,0,M,0
3585,0,1,1,1,M,1
3591,2,3,0,0,F,2
3593,0,4,0,0,F,1
3594,1,4,1,1,M,1
3596,0,1,0,0,F,0
3597,0,5,1,1,M,3
3598,1,1,0,0,F,1
3600,2,2,0,0,F,1
3601,1,7,1,1,M,10
3602,1,8,1,1,M,10
3603,1,6,1,1,F,6
3605,1,1,0,0,F,0
3607,0,3,1,1,M,3
3611,0,6,0,0,F,10
3614,1,9,1,1,F,1
3616,1,7,1,1,F,10
3617,1,1,0,0,M,4
3618,0,8,1,1,F,10
3620,0,1,0,0,M,0
3622,1,10,1,0,M,3
3624,1,7,1,1,F,1
3626,0,7,0,0,F,0
3627,0,7,0,0,M,16
3628,1,6,1,1,F,4
3629,1,7,1,1,F,0
3630,0,1,0,0,F,0
3631,0,1,0,0,M,0
3634,0,3,0,0,F,0
3636,1,6,0,0,F,7
3639,1,2,0,0,M,0
3641,0,6,0,0,M,0
3642,1,4,1,1,F,3
3643,1,6,1,1,F,1
3645,0,1,0,0,M,0
3646,0,7,1,1,F,11
3647,1,3,0,0,F,0
3648,1,6,1,1,F,10
3649,1,8,1,1,F,4
3652,1,4,1,1,F,1
3653,1,2,0,0,F,0
3655,1,4,0,0,F,1
3656,1,9,0,0,M,0
3657,1,4,0,0,M,0
3658,3,1,0,0,M,0
3660,3,3,0,0,F,2
3661,1,6,1,1,F,16
3662,1,7,0,0,F,4
3663,1,6,1,0,F,8
3666,1,2,0,0,M,0
3667,1,5,0,0,M,1
3668,1,5,0,0,M,4
3671,0,1,0,0,M,0
3673,3,1,0,0,F,0
3674,1,2,0,0,F,0
3675,1,6,1,1,F,9
3676,1,5,0,0,F,1
3678,0,2,0,0,F,1
3679,0,3,1,1,M,0
3681,1,9,0,0,F,8
3684,1,7,1,1,F,5
3685,1,9,1,1,M,1
3687,1,1,1,1,F,13
3691,3,9,1,1,M,0
3692,1,2,1,1,F,8
3693,1,2,0,0,M,0
3696,1,9,1,0,F,1
3697,0,1,0,0,M,0
3698,0,1,0,0,F,0
3699,0,2,0,0,F,1
3700,1,4,1,1,F,1
3702,0,8,1,1,F,5
3703,0,1,0,0,M,0
3704,2,1,0,0,F,0
3705,0,1,0,0,M,2
3706,1,1,0,0,F,1
3709,1,1,0,0,F,0
3710,1,7,1,1,F,1
3711,0,2,1,1,F,0
3712,1,1,0,0,F,2
3713,1,6,1,1,F,1
3714,0,1,0,0,M,1
3716,1,7,0,0,F,4
3719,1,9,0,0,F,2
3720,0,9,1,1,F,33
3721,0,1,0,0,F,1
3722,1,7,1,1,M,1
3724,2,1,0,0,M,1
3725,1,8,1,1,F,4
3726,2,1,0,0,F,0
3728,3,1,0,0,M,0
3729,1,1,0,0,F,0
3730,2,1,1,1,F,0
3732,1,1,0,0,M,1
3736,0,2,0,0,F,4
3737,0,2,0,0,F,0
3738,0,9,0,0,F,14
3739,0,1,0,0,M,1
3741,1,5,0,0,F,15
3743,1,4,0,0,F,1
3744,1,1,0,0,M,1
3745,0,6,1,1,F,2
3747,0,6,0,0,M,1
3749,1,8,1,1,F,1
3751,1,10,1,1,M,18
3754,1,6,1,1,F,1
3757,0,2,1,1,F,1
3758,1,2,0,0,M,3
3759,1,8,0,0,F,14
3761,1,5,1,1,F,7
3763,1,9,1,1,F,20
3765,0,9,1,1,F,0
3766,0,2,1,1,M,0
3768,1,1,0,0,M,1
3769,0,1,0,0,M,0
3771,1,9,1,1,F,5
3772,0,5,1,1,F,3
3773,2,7,0,0,M,0
3774,0,1,0,0,M,0
3776,0,1,0,0,M,0
3778,0,2,1,1,M,1
3779,1,5,0,0,M,1
3780,0,3,0,0,M,2
3782,1,10,1,1,F,16
3783,0,1,0,0,F,0
3785,0,3,1,0,M,1
3787,1,7,1,1,F,1
3788,0,4,0,0,F,0
3789,0,1,0,0,F,0
3790,0,3,0,0,F,1
3793,0,4,1,1,F,1
3794,1,7,1,1,F,0
3797,1,6,1,0,F,7
3799,1,2,0,0,M,0
3800,1,7,1,1,F,8
3801,0,1,0,0,M,0
3802,1,1,1,1,M,0
3804,1,1,0,0,M,1
3805,0,2,1,1,F,0
3807,0,5,1,1,M,1
3809,0,4,1,1,M,9
3811,1,2,1,1,F,2
3812,1,5,1,1,F,1
3814,1,4,0,0,F,2
3816,3,10,1,1,M,5
3817,1,8,1,1,M,4
3818,1,4,0,0,M,1
3820,3,1,0,0,M,3
3821,1,3,0,0,F,2
3824,1,5,1,1,M,2
3830,1,2,0,0,M,0
3831,0,8,1,1,F,0
3834,1,6,0,0,F,1
3835,0,1,0,0,M,0
3836,0,3,0,0,F,0
3838,1,1,0,0,M,1
3839,1,3,1,1,M,3
3840,1,10,0,0,F,5
3841,0,2,0,0,F,1
3842,2,1,0,0,F,2
3843,2,1,1,1,M,2
3847,1,7,1,1,F,2
3848,1,8,1,1,F,5
3853,1,5,0,0,M,4
3854,1,3,1,1,F,1
3855,0,1,0,0,M,3
3856,1,3,0,0,F,7
3857,1,2,0,0,F,0
3858,1,6,1,1,F,3
3859,3,3,1,1,F,2
3860,0,1,0,0,M,0
3862,0,1,0,0,M,0
3863,0,2,0,0,M,0
3864,0,1,0,0,M,0
3865,1,10,0,0,M,0
3867,1,5,0,0,M,22
3869,1,4,0,0,M,0
3870,1,10,1,1,F,9
3872,0,4,0,0,F,1
3879,0,2,0,0,M,0
3880,1,6,1,1,F,0
3881,1,5,1,1,F,10
3882,0,3,0,0,F,0
3884,0,3,1,1,F,0
3885,0,1,1,1,M,2
3888,1,2,0,0,F,5
3890,3,3,0,0,F,11
3891,1,8,1,1,F,0
3896,2,7,1,1,M,6
3897,0,3,1,1,F,0
3899,1,8,1,1,F,11
3902,0,4,0,0,M,5
3904,1,2,0,0,M,0
3906,1,8,1,1,F,13
3907,2,1,0,0,F,0
3909,0,8,1,1,F,13
3910,1,5,1,1,M,5
3911,2,6,0,0,F,8
3912,0,2,0,0,M,4
3917,1,3,1,0,F,0
3918,1,1,1,1,F,8
3919,3,5,1,1,F,3
3920,3,5,0,0,M,0
3924,1,6,1,0,F,13
3925,1,3,1,1,F,0
3929,1,4,1,1,F,0
3930,0,2,0,0,M,2
3933,1,9,1,1,F,5
3934,1,5,1,0,F,7
3935,1,6,0,0,F,0
3936,1,10,1,1,M,6
3938,0,6,0,0,F,3
3939,1,10,1,1,F,3
3941,0,3,0,0,M,0
3942,1,1,1,1,F,1
3944,2,1,1,1,M,1
3946,1,2,1,1,F,1
3947,3,1,0,0,F,1
3948,1,5,0,0,F,1
3950,0,9,1,1,F,3
3952,0,4,0,0,M,0
3958,0,1,0,0,F,0
3960,1,2,0,0,F,0
3961,2,1,0,0,F,0
3963,0,1,0,0,F,1
3965,0,1,0,0,M,0
3966,1,8,1,1,F,14
3969,1,10,1,1,F,1
3972,0,7,0,0,M,6
3973,0,1,1,1,F,2
3974,1,3,0,0,F,7
3975,0,2,0,0,M,1
3976,1,7,1,1,F,7
3977,0,1,0,0,M,0
3978,0,3,0,0,F,1
3979,0,3,0,0,M,0
3980,1,7,1,1,M,0
3981,1,5,1,1,M,4
3982,1,1,0,0,F,0
3985,2,6,1,1,F,17
3987,0,5,1,1,F,2
3988,1,3,1,1,M,0
3989,2,2,1,1,F,2
3991,2,2,0,0,M,0
3992,2,5,1,1,F,8
3994,2,5,0,0,M,0
3995,1,3,1,1,F,1
3997,1,7,1,1,F,0
3998,1,1,1,1,F,2
3999,1,1,0,0,F,1
4000,1,9,1,1,M,12
4001,1,5,1,1,F,0
4002,1,5,0,0,M,0
4003,0,2,0,0,M,0
4004,1,3,0,0,F,1
4005,0,2,0,0,M,4
4006,0,1,0,0,F,1
4010,1,6,0,0,F,0
4011,0,6,0,0,F,0
4012,1,7,0,0,F,1
4013,0,9,1,1,M,7
4014,1,8,1,1,F,11
4018,1,1,0,0,M,0
4020,3,2,1,1,F,2
4021,1,1,0,0,F,1
4022,0,7,0,0,F,2
4023,0,1,0,0,M,0
4026,2,2,1,1,F,7
4028,1,4,0,0,M,0
4029,2,2,1,1,M,0
4031,1,1,0,0,M,0
4032,0,4,0,0,M,2
4033,1,8,0,0,F,0
4036,1,5,0,0,F,3
4037,0,8,1,1,M,3
4038,0,6,1,1,F,19
4039,2,4,0,0,M,1
4041,1,7,0,0,F,1
4045,0,3,1,1,F,1
4047,1,6,0,0,M,1
4048,0,8,1,1,F,3
4049,0,6,1,1,F,4
4052,1,5,0,0,F,6
4054,1,3,0,0,F,0
4058,0,1,0,0,M,1
4059,1,5,1,1,F,2
4060,1,2,1,0,M,3
4061,0,1,0,0,M,0
4062,0,2,1,0,F,0
4063,0,4,1,1,F,4
4064,0,4,0,0,F,2
4065,0,4,1,1,F,3
4067,0,4,1,1,M,3
4068,0,1,0,0,M,0
4069,0,4,1,1,F,3
4070,1,1,0,0,M,2
4072,1,1,0,0,F,0
4073,0,2,0,0,M,0
4075,1,5,0,0,F,13
4076,1,6,0,0,F,6
4078,2,1,1,1,M,0
4080,1,5,0,0,F,0
4081,0,3,0,0,F,1
4082,0,5,1,1,F,0
4083,3,8,0,0,M,2
4084,1,9,0,0,F,10
4085,0,3,0,0,F,1
4086,1,10,1,1,M,13
4088,1,3,0,0,F,0
4099,1,4,0,0,M,1
4100,0,8,1,1,M,3
4101,1,10,1,1,M,8
4102,1,9,0,0,F,2
4104,1,1,1,1,F,0
4105,0,9,1,1,F,7
4106,0,6,1,1,F,6
4108,1,9,1,1,F,25
4111,1,8,0,0,M,9
4112,1,3,0,0,F,1
4117,0,1,0,0,M,1
4119,0,6,1,1,F,7
4120,0,1,0,0,M,2
4121,2,2,0,0,F,0
4122,0,6,0,0,F,0
4125,1,5,0,0,F,3
4126,1,2,1,1,F,0
4127,1,8,1,1,M,0
4128,1,4,1,1,M,0
4130,0,1,0,0,F,0
4134,1,6,1,1,M,8
4135,1,3,1,1,F,5
4136,1,5,0,0,F,0
4137,0,8,1,1,M,3
4139,1,8,1,1,M,14
4140,0,1,0,0,M,1
4141,1,6,0,0,F,5
4143,1,1,0,0,F,0
4144,1,9,0,0,F,0
4152,2,2,0,0,M,1
4154,1,1,0,0,M,1
4157,1,4,1,1,F,0
4159,0,2,1,1,F,1
4160,0,5,1,1,M,1
4161,1,1,1,1,M,0
4162,1,10,1,1,F,13
4163,0,4,1,1,M,0
4164,0,4,1,0,F,4
4165,1,7,0,0,F,0
4168,0,4,0,0,F,10
4169,0,3,1,0,M,2
4170,0,9,1,1,F,7
4171,1,7,0,0,F,0
4178,0,3,0,0,F,0
4179,1,3,1,1,F,0
4180,2,9,1,1,F,20
4182,0,5,0,0,F,0
4183,0,1,0,0,F,0
4185,3,6,1,1,M,0
4186,0,1,0,0,F,0
4187,0,1,1,1,F,1
4189,1,10,1,1,M,9
4190,1,6,1,1,F,9
4191,0,4,0,0,F,2
4192,1,8,1,1,M,3
4193,2,1,0,0,M,0
4195,1,6,1,1,M,0
4196,1,3,0,0,F,0
4198,1,9,1,1,F,22
4199,0,4,0,0,F,2
4202,1,6,1,1,M,8
4203,0,4,0,0,F,2
4204,1,3,0,0,F,7
4205,0,4,1,1,F,0
4207,1,10,1,1,F,10
4211,3,1,0,0,F,0
4212,3,4,1,1,M,0
4217,0,5,1,1,F,2
4219,1,1,0,0,F,0
4220,3,6,1,1,F,1
4223,1,9,1,1,F,9
4225,1,9,1,1,F,16
4226,0,4,1,1,F,3
4227,2,1,1,1,M,0
4228,0,8,1,1,F,4
4229,0,8,1,1,F,2
4230,2,10,0,0,F,0
4232,1,5,1,1,M,5
4233,1,1,0,0,M,2
4235,1,9,1,1,F,9
4236,1,2,1,1,F,7
4239,2,3,0,0,F,0
4240,2,2,1,1,F,0
4245,1,3,0,0,M,0
4247,1,6,0,0,M,3
4250,1,3,0,0,F,0
4252,0,1,0,0,M,2
4254,1,6,0,0,M,12
4255,0,5,0,0,F,0
4256,1,9,1,1,F,0
4258,0,2,0,0,M,0
4260,1,5,0,0,M,5
4262,1,4,1,1,F,1
4265,1,8,0,0,F,9
4267,3,1,1,1,M,0
4269,1,9,1,1,F,12
4270,1,4,0,0,F,0
4274,1,8,1,1,F,4
4276,1,4,1,1,F,0
4280,2,9,0,0,M,1
4281,1,4,0,0,M,4
4282,2,3,0,0,M,0
4284,3,1,1,1,M,4
4288,0,1,0,0,F,2
4290,1,1,0,0,M,1
4292,3,5,0,0,F,0
4293,3,10,1,1,F,2
4296,2,2,0,0,F,5
4297,0,9,1,1,F,0
4298,2,1,0,0,M,2
4299,0,9,0,0,F,14
4300,0,1,0,0,F,1
4301,1,3,0,0,F,2
4303,1,8,0,0,F,5
4305,2,1,0,0,M,0
4306,1,10,1,1,F,3
4307,1,8,1,0,F,1
4310,0,5,1,1,F,1
4311,1,8,1,1,M,6
4314,1,7,1,1,M,14
4315,1,4,1,1,M,6
4316,1,9,1,1,F,7
4317,1,6,0,0,M,1
4319,0,4,0,0,F,2
4320,1,9,0,0,F,22
4322,2,7,0,0,F,7
4323,1,3,1,1,M,1
4324,0,5,0,0,F,0
4328,1,8,1,1,F,0
4329,1,10,0,0,M,4
4330,1,6,1,1,M,1
4331,1,8,1,1,M,24
4333,3,1,1,1,M,4
4335,1,9,0,0,F,0
4336,1,4,0,0,F,1
4337,0,1,0,0,F,0
4338,1,2,0,0,F,5
4339,2,10,1,1,F,19
4340,1,2,1,1,F,2
4341,3,7,1,1,F,8
4342,1,8,1,1,F,2
4346,0,2,1,1,F,1
4348,1,6,1,1,F,0
4353,0,1,1,1,M,5
4356,0,2,0,0,F,0
4357,1,7,1,1,M,1
4358,3,1,0,0,F,0
4360,0,1,0,0,M,0
4362,3,1,1,1,F,4
4365,0,5,0,0,F,1
4367,1,6,1,1,M,3
4368,2,4,1,1,F,1
4370,1,9,0,0,F,2
4371,0,1,0,0,M,0
4372,1,5,1,1,M,1
4376,3,5,0,0,M,0
4377,1,8,1,1,F,3
4378,0,4,1,1,M,9
4381,0,1,0,0,M,1
4383,1,7,1,1,M,18
4384,1,9,1,1,F,1
4385,1,3,1,1,M,3
4387,1,9,1,1,F,6
4388,0,3,1,1,F,1
4389,0,6,0,0,F,1
4390,0,1,0,0,F,0
4391,1,2,0,0,M,3
4394,1,5,0,0,M,0
4396,0,2,1,1,M,18
4397,1,4,1,1,F,2
4398,1,9,1,1,M,2
4400,0,1,0,0,M,0
4401,1,2,0,0,F,0
4402,2,1,0,0,M,0
4403,1,7,0,0,F,6
4406,2,10,0,0,F,0
4407,0,1,1,1,M,0
4408,1,1,0,0,F,3
4411,0,3,0,0,F,1
4414,0,2,0,0,M,0
4415,1,1,1,1,M,1
4416,0,2,0,0,F,3
4418,0,4,0,0,F,3
4419,0,3,1,0,F,0
4421,1,2,1,1,F,10
4422,1,9,0,0,F,0
4425,3,1,0,0,M,1
4426,0,2,0,0,M,0
4428,1,9,0,0,M,1
4430,2,3,1,1,M,2
4431,0,1,1,1,M,1
4432,0,7,0,0,M,0
4433,2,2,0,0,M,1
4434,0,7,1,1,M,9
4435,3,1,0,0,F,0
4436,1,10,1,1,F,4
4437,0,1,0,0,M,1
4438,0,1,0,0,M,0
4439,0,5,0,0,M,2
4441,0,2,0,0,M,1
4442,0,9,0,0,F,6
4443,0,5,0,0,F,0
4444,0,10,0,0,F,2
4445,1,5,0,0,F,1
4447,1,3,1,1,F,2
4448,1,4,0,0,F,0
4450,1,3,0,0,F,0
4451,0,1,0,0,M,1
4452,1,9,1,1,F,6
4453,1,9,1,1,F,7
4455,2,1,1,1,M,1
4457,1,4,1,1,F,5
4461,0,1,0,0,F,8
4463,0,2,1,1,F,7
4464,1,2,0,0,M,3
4466,1,7,1,1,F,1
4468,2,1,0,0,F,4
4469,0,1,0,0,M,0
4471,0,1,0,0,F,0
4473,1,1,1,1,M,0
4475,1,2,0,0,M,0
4476,1,8,1,1,F,19
4478,1,8,0,0,F,24
4479,1,1,0,0,M,2
4480,0,9,1,1,F,9
4483,1,7,1,1,F,6
4485,1,3,1,1,F,3
4486,0,8,1,1,F,2
4488,2,6,1,1,F,3
4491,1,4,1,1,F,1
4492,1,4,0,0,F,0
4493,1,9,0,0,F,9
4494,1,1,0,0,F,0
4495,1,3,0,0,F,1
4496,1,3,0,0,F,0
4498,0,7,1,1,F,10
4500,1,8,0,0,F,5
4502,0,1,0,0,M,1
4503,1,2,1,1,M,1
4505,0,6,0,0,F,0
4506,1,10,0,0,F,8
4508,1,5,1,0,F,3
4509,1,7,1,1,F,0
4510,0,1,1,0,M,2
4511,1,1,0,0,F,1
4512,1,8,1,1,F,0
4513,3,4,1,1,F,1
4514,1,7,0,0,F,20
4516,0,1,1,1,M,1
4517,1,4,0,0,F,0
4518,1,3,1,1,F,5
4520,1,6,1,1,F,3
4521,0,5,0,0,F,0
4524,0,4,0,0,F,0
4525,2,5,1,1,F,0
4526,0,5,1,1,F,5
4527,3,1,0,0,M,0
4530,3,2,0,0,F,2
4533,0,6,1,1,F,3
4534,1,2,0,0,M,0
4536,0,1,0,0,F,1
4537,1,4,0,0,F,8
4541,0,2,0,0,F,3
4544,1,5,1,1,M,2
4546,1,1,1,1,F,0
4550,1,8,1,1,M,24
4553,2,3,1,0,M,2
4554,1,10,0,0,F,1
4556,1,4,0,0,M,3
4558,0,1,0,0,F,0
4560,2,1,0,0,M,1
4562,1,5,0,0,M,9
4563,1,5,1,1,F,0
4566,1,4,0,0,M,1
4567,1,2,0,0,M,0
4568,0,2,1,1,F,0
4574,0,8,1,1,F,9
4579,1,4,1,1,F,0
4580,1,10,1,1,F,5
4581,1,9,0,0,F,10
4582,1,8,0,0,M,7
4584,0,1,0,0,M,3
4587,0,7,1,1,M,0
4588,1,3,1,1,F,2
4590,2,2,1,1,M,3
4591,0,9,0,0,F,9
4592,1,10,1,1,M,0
4593,3,1,0,0,M,0
4595,1,7,1,1,F,5
4596,1,1,1,1,M,0
4598,1,10,1,0,F,5
4599,1,2,1,1,F,13
4603,1,3,1,0,F,2
4604,2,1,0,0,M,1
4605,3,1,1,1,M,3
4608,1,10,1,1,F,1
4609,0,1,0,0,M,0
4610,1,9,1,1,F,7
4611,1,1,0,0,M,0
4612,0,7,1,1,F,4
4615,1,6,0,0,M,2
4616,1,9,1,1,F,4
4617,0,2,1,1,M,0
4620,0,2,0,0,F,0
4622,3,3,0,0,F,1
4624,1,8,1,1,F,2
4626,0,5,0,0,F,1
4627,0,1,1,1,M,0
4628,0,9,0,0,F,1
4629,0,1,1,1,M,0
4631,1,10,1,1,F,7
4634,0,4,1,1,M,0
4636,1,6,1,1,F,1
4637,1,1,1,1,F,2
4639,2,4,1,1,F,10
4640,1,10,1,1,F,10
4641,0,4,0,0,M,1
4643,1,10,1,1,M,12
4645,3,1,0,0,M,0
4647,0,6,0,0,M,1
4648,0,1,0,0,F,1
4649,2,5,0,0,F,0
4651,1,8,0,0,F,0
4652,1,9,1,1,F,1
4657,0,2,1,1,M,2
4658,1,6,0,0,M,5
4659,0,1,0,0,M,0
4660,1,8,0,0,F,0
4661,1,2,0,0,M,8
4662,0,2,0,0,F,0
4663,0,6,1,1,F,5
4665,1,4,0,0,M,0
4667,1,5,1,1,F,5
4668,0,1,0,0,F,1
4670,0,3,0,0,M,0
4671,3,4,1,1,F,6
4672,0,8,1,1,F,20
4674,1,3,1,1,M,0
4675,3,6,1,1,F,7
4677,3,3,0,0,M,6
4678,1,3,0,0,F,6
4679,0,2,0,0,M,0
4680,2,2,0,0,F,0
4681,1,10,1,1,F,1
4682,0,2,0,0,M,1
4683,2,1,0,0,M,0
4684,0,10,1,1,M,0
4686,1,1,0,0,M,0
4688,1,2,0,0,M,1
4692,0,1,0,0,M,0
4694,0,4,0,0,M,2
4696,2,1,0,0,F,0
4697,1,3,0,0,M,0
4698,1,6,0,0,F,10
4701,0,10,0,0,F,17
4703,2,2,1,1,F,0
4704,0,3,1,1,F,2
4705,1,3,1,1,M,3
4706,0,2,1,1,F,0
4707,1,9,1,1,M,0
4710,0,4,1,1,F,9
4712,1,2,0,0,F,6
4715,1,8,1,1,F,12
4718,0,1,0,0,F,1
4719,0,1,0,0,M,0
4720,0,8,0,0,F,3
4721,1,5,1,1,F,2
4722,0,5,0,0,M,0
4724,1,1,1,1,M,1
4726,3,1,0,0,F,0
4730,0,2,1,1,F,1
4731,1,5,1,1,F,0
4732,1,5,1,0,F,0
4735,1,7,0,0,F,0
4737,1,4,0,0,F,3
4739,1,9,1,1,F,21
4743,2,7,1,0,F,5
4748,1,3,0,0,M,0
4749,0,1,0,0,F,1
4750,0,4,0,0,F,4
4753,2,1,0,0,M,0
4754,1,1,0,0,F,1
4757,1,2,1,1,F,1
4761,2,2,1,1,M,2
4763,0,3,0,0,F,1
4764,1,9,0,0,F,2
4765,0,1,0,0,F,3
4766,0,9,1,1,F,2
4767,0,2,0,0,F,3
4769,0,3,0,0,F,1
4772,1,10,0,0,F,0
4773,1,7,0,0,F,1
4774,0,1,0,0,M,0
4775,0,5,1,1,F,3
4776,1,2,1,1,F,3
4778,0,1,1,1,F,0
4780,0,6,0,0,F,2
4783,0,4,1,1,F,1
4784,1,8,0,0,F,15
4787,1,2,0,0,F,0
4789,1,7,1,1,F,10
4792,1,9,0,0,M,3
4793,0,3,1,1,M,6
4794,1,7,1,1,F,9
4795,1,8,0,0,F,2
4796,3,6,0,0,M,5
4797,0,4,0,0,F,9
4800,1,10,1,1,F,10
4801,3,1,0,0,F,5
4805,1,7,1,1,F,0
4808,1,8,1,1,F,23
4809,0,7,1,1,F,8
4811,0,2,0,0,F,3
4812,0,9,0,0,M,0
4815,1,6,0,0,F,2
4817,1,3,1,1,M,2
4820,1,8,1,1,F,13
4825,1,3,1,1,M,0
4826,2,3,1,1,F,8
4827,1,1,0,0,F,1
4828,0,6,0,0,F,2
4831,0,4,0,0,M,10
4833,0,5,0,0,F,2
